device_id,timestamp,ax,ay,az,azimuth,pitch,roll,lat,lon,speed
bike_v1,1.76351E+12,0.45011,4.96797,9.13148,-95.65097,-28.51915,2.82194,22.60114,88.43176,0
bike_v1,1.76351E+12,0.3304,5.01825,9.01656,-94.12735,-29.08217,2.09859,22.60114,88.43176,0
bike_v1,1.76351E+12,0.21069,4.6256,8.80827,-92.83202,-27.69914,1.37023,22.60114,88.43176,0
bike_v1,1.76351E+12,0.14844,4.44603,8.43238,-92.07784,-27.7971,1.00851,22.60114,88.43176,0
bike_v1,1.76351E+12,0.01197,4.62799,8.74123,-90.16115,-27.89868,0.07847,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.17717,4.5849,8.04931,-87.56568,-29.65993,-1.26092,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.35434,5.13077,8.67659,-85.62633,-30.57642,-2.33859,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.40701,5.16669,9.14346,-85.05276,-29.44518,-2.5488,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.38068,5.15711,8.79869,-85.3338,-30.35216,-2.47737,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.34237,4.84586,8.20253,-85.52676,-30.55176,-2.39012,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.44053,4.60884,7.8458,-83.9638,-30.39178,-3.21372,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.36631,4.53222,8.41083,-84.96332,-28.29559,-2.4938,22.60114,88.43176,0
bike_v1,1.76351E+12,0.09098,4.9967,8.33661,-91.15788,-30.93564,0.62526,22.60114,88.43176,0
bike_v1,1.76351E+12,0.03831,4.92248,9.55047,-90.48289,-27.26718,0.22981,22.60114,88.43176,0
bike_v1,1.76351E+12,0.2059,4.96797,8.9208,-92.60094,-29.10684,1.32221,22.60114,88.43176,0
bike_v1,1.76351E+12,0.11013,5.29597,8.15465,-91.34323,-32.99901,0.77377,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.04788,5.44681,8.64307,-89.43552,-32.21848,-0.31742,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.08619,4.2114,8.83221,-88.74352,-25.49182,-0.55912,22.60114,88.43176,0
bike_v1,1.76351E+12,0.38307,3.93128,8.98304,-95.9031,-23.61667,2.44184,22.60114,88.43176,0
bike_v1,1.76351E+12,0.29688,4.39097,9.1243,-94.14958,-25.68681,1.8636,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.18435,5.26964,8.93037,-87.78233,-30.53868,-1.18261,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.0407,4.01268,9.35654,-89.38483,-23.21255,-0.24924,22.60114,88.43176,0
bike_v1,1.76351E+12,0.32322,4.46758,9.88805,-94.40517,-24.30273,1.8722,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.22266,5.62398,9.17458,-87.47293,-31.50061,-1.39026,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.08859,3.88579,9.59357,-88.62551,-22.04913,-0.52905,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.01676,5.16669,9.06684,-89.79552,-29.67636,-0.10591,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.34237,3.67989,7.06768,-84.23645,-27.47687,-2.77334,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.44532,5.03501,8.9591,-84.45393,-29.30576,-2.8456,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.17238,5.31034,8.85136,-87.9359,-30.95668,-1.11571,22.60114,88.43176,0
